page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
0,Budget Brief 202413 June 2024home.kpmg/pkKPMG Taseer Hadi & Co.Chartered Accountants,84,10,21.0,"[ 2.52625253e-03  1.06579333e-03 -1.85188595e-02  1.42289763e-02
 -2.97652818e-02 -1.75089873e-02  5.64480294e-03  1.12263756e-02
 -2.93973256e-02  2.38025244e-02  2.90868175e-03  2.36894414e-02
  6.00418001e-02  7.51313940e-02  2.72834916e-02 -7.26793706e-02
  3.40145044e-02 -1.68956481e-02 -1.02172397e-01 -1.31015927e-02
 -1.98428854e-02  1.21643441e-02 -1.57126896e-02  2.97874939e-02
 -1.58071648e-02  1.03169065e-02 -2.78731342e-02 -2.97985431e-02
 -1.65183060e-02 -1.72791425e-02  7.16258213e-02  1.65752862e-02
  9.39093065e-03 -3.71757336e-02  1.94713152e-06 -2.50581875e-02
 -2.50992905e-02 -1.04882233e-02 -4.38384153e-02  6.81649521e-02
  5.43228025e-03  2.52877944e-03  1.59118231e-02  1.13877254e-02
 -1.60834100e-03  2.50444692e-02  8.84364301e-04  4.26014289e-02
 -3.02307308e-02  1.65368151e-02  1.98532045e-02 -8.35500956e-02
 -3.75071280e-02 -4.37725000e-02 -4.25337926e-02 -9.89578217e-02
 -2.10957844e-02  9.94736236e-03  3.92643474e-02 -2.02934109e-02
 -4.10463586e-02  1.91935189e-02  2.42144190e-04 -1.60980504e-02
  9.25761312e-02 -1.13916490e-03  3.08273919e-02 -4.64531360e-03
  2.98596285e-02  5.40463533e-03  1.23299554e-01 -1.48870451e-02
  3.91450040e-02  2.68223286e-02 -1.82837434e-02 -3.43497545e-02
  5.47872344e-03 -9.65627097e-03 -4.49259654e-02 -2.45415401e-02
  3.19386646e-02  4.86767814e-02 -1.05883190e-02  6.99871033e-02
  1.51343187e-02 -4.57188860e-02 -2.02213433e-02 -2.45308084e-03
 -1.43705830e-02  1.35157248e-02  1.39333587e-02 -3.47879902e-02
 -1.95174031e-02  1.98319145e-02  2.06486639e-02  6.34036958e-03
  1.63391698e-02 -1.53530110e-02  6.58409446e-02 -3.98909673e-03
  1.63496155e-02 -1.16547886e-02 -3.02098389e-03  4.22978401e-02
  4.30987263e-03  5.08699380e-02 -7.74501339e-02 -1.15293534e-02
 -5.78269130e-03  6.35662749e-02  2.56570545e-03 -1.58545207e-02
 -3.38034634e-03  7.16940463e-02 -5.40275127e-02 -2.80503090e-03
 -5.30890450e-02 -7.92855956e-03 -2.21956261e-02  1.96463224e-02
  1.15949221e-01 -3.40136047e-03 -5.04395179e-02 -1.72023475e-02
 -3.28081064e-02  9.76215582e-03 -4.52634208e-02  2.42420156e-02
 -1.27931442e-02 -5.84993511e-03  2.15184945e-03  7.79604446e-03
  2.93854461e-03 -8.53527803e-03 -5.45726740e-04 -4.39953879e-02
  1.45946611e-02  4.05900506e-03 -4.02840674e-02 -7.23598897e-03
  5.46560483e-03 -1.98526010e-02 -3.02343201e-02  4.25975164e-03
 -3.37897949e-02 -5.37211820e-02 -4.98967357e-02  7.09793940e-02
 -1.73134208e-02  1.09366756e-02  1.88424438e-02 -1.97901782e-02
 -2.67302394e-02  1.19763683e-03  6.26547784e-02  3.58020663e-02
  3.64865325e-02 -6.70974958e-04  6.92570815e-03 -1.47620291e-02
 -2.11826079e-02 -7.85571901e-05 -1.93215925e-02 -1.93878561e-02
 -2.83456966e-02  1.44055011e-02  1.50060235e-02  1.74082983e-02
 -4.25167009e-02 -5.04571572e-02 -7.29627758e-02 -1.28774568e-02
  1.49521232e-02  8.73830989e-02  2.68829521e-03 -4.92424369e-02
  2.21192674e-03 -2.37410534e-02 -3.88664380e-02  5.31713106e-03
 -3.27124191e-03 -1.15901701e-01  2.53209732e-02  1.59960575e-02
  4.40557487e-02  3.78748365e-02  1.91521775e-02 -6.60440177e-02
 -3.02370340e-02  6.94814778e-04  3.13073173e-02 -1.12536345e-02
 -1.01596408e-01  2.90862601e-02  2.97820345e-02  2.25850567e-02
 -2.67116185e-02 -1.90848615e-02  2.00319979e-02  2.19821148e-02
  2.94836219e-02 -4.79613170e-02  7.91798308e-02 -1.43594714e-02
 -8.56237020e-03 -1.33087346e-03 -1.19417077e-02 -1.43845538e-02
 -4.59769592e-02  4.97438153e-03  2.64105015e-02  3.91107872e-02
  5.89535460e-02  1.09492764e-02 -6.10448187e-03 -1.99736208e-02
  8.27755686e-03  1.52668701e-02 -1.41080720e-02  7.51693966e-03
 -1.28114447e-02  3.86795998e-02  4.13060114e-02  1.67198069e-02
  1.14877284e-01  2.10731057e-03  1.37608051e-02  9.58563760e-03
  1.27135450e-02  1.05565516e-02  9.53244418e-03  9.96232778e-03
  1.51240248e-02  2.95483414e-02  4.30443138e-02  1.97680132e-03
  3.59642506e-02  6.30310476e-02 -7.93012977e-03  4.48828563e-03
 -2.90994969e-04 -3.88450059e-03 -4.19387594e-02 -2.55715828e-02
  4.58754301e-02  2.72908490e-02  2.33414397e-02 -3.85292098e-02
  5.50087122e-03  1.39185730e-02 -3.35735530e-02 -4.13013477e-04
  5.25354445e-02  1.11404210e-02  9.45330970e-03 -5.91118485e-02
  1.74864251e-02 -1.06691821e-02 -1.66166835e-02  2.56257709e-02
 -2.97862440e-02 -3.25448327e-02  7.38842506e-03  1.97692704e-03
  3.41589972e-02 -4.91765141e-02  5.53749781e-03 -2.72252075e-02
 -3.20088789e-02  2.08189618e-02 -3.41906585e-02  1.63938757e-02
  1.57749988e-02 -8.10076110e-03 -1.20895624e-03 -6.91853650e-03
 -4.43590395e-02  6.04400076e-02 -2.24868022e-02  6.52721245e-03
  1.13022951e-02  1.70760043e-02 -3.76588330e-02  6.76291576e-03
  3.03939581e-02  1.09277451e-02  9.39617455e-02 -7.47999474e-02
 -2.63663176e-02  2.09407788e-02  1.48217361e-02 -5.07014319e-02
  2.87415404e-02 -5.26479678e-03 -2.59010773e-02 -1.69908523e-03
 -1.87119171e-02 -1.43891352e-03 -4.27640043e-03  1.80777162e-02
 -4.63615283e-02 -3.22372243e-02 -3.43832560e-02 -1.11282365e-02
 -7.02985999e-05  4.23413850e-02  5.69073707e-02  4.18774560e-02
  1.40426233e-02 -5.72214164e-02 -2.29579210e-02  1.86186992e-02
 -4.27281968e-02  3.65220499e-03  3.61956954e-02 -5.81717538e-03
  5.09963371e-03  9.00610350e-03  8.39197822e-03  1.56583771e-01
  2.66159475e-02  7.97525793e-03 -5.61405718e-02  1.19489003e-02
 -8.02061707e-03  3.07747675e-03  4.11218442e-02 -4.38780859e-02
 -6.99580973e-03 -7.12217912e-02 -1.62091814e-02 -3.85083891e-02
 -1.34699792e-02 -1.93218328e-02 -2.62949187e-02  5.63351484e-03
  3.64451110e-02  2.54810750e-02 -8.89853481e-03 -5.84603054e-03
 -3.94038744e-02 -2.07878165e-02 -3.40533182e-02 -2.62782932e-03
  2.25401595e-02 -1.29826842e-02  8.52665119e-03  6.32391572e-02
 -5.49511239e-02 -2.86158943e-03 -2.59691775e-02  1.73293741e-03
 -1.12524601e-02  5.64911822e-03 -3.79125625e-02 -1.88521203e-02
 -1.39596732e-02 -8.82934593e-03 -2.37491522e-02 -1.12526177e-03
 -3.68844755e-02 -2.15905383e-02  2.53469893e-03  5.08563966e-02
  8.48224200e-03  2.85158530e-02  9.68075544e-03  3.25376131e-02
  2.33434346e-02 -4.70470078e-03 -3.94096114e-02  9.59483068e-03
 -3.03778015e-02  2.54412442e-02 -3.62053663e-02 -1.81150567e-02
 -8.28777067e-03 -9.06554610e-03 -9.91688482e-03 -3.45201530e-02
  7.58464122e-03 -2.09687166e-02  9.49911177e-02  2.57884823e-02
  5.94205863e-04 -1.27072800e-02 -3.16149071e-02 -3.08966395e-02
 -5.82580119e-02  1.66109838e-02  4.75337310e-03  4.02828716e-02
 -4.96601574e-02  3.30555849e-02 -1.03090825e-02 -2.17551831e-03
 -4.78565730e-02 -3.72215617e-03  2.56179422e-02  3.07172406e-02
  6.17804304e-02 -7.83023015e-02  2.09113359e-02 -4.78354692e-02
 -1.55555308e-02 -4.46401015e-02  6.70511872e-02  9.11609456e-03
 -5.31644970e-02 -1.53949941e-02 -9.30134789e-04 -2.84134541e-02
 -1.81941614e-02  1.39930630e-02  1.21047730e-02 -1.74892694e-03
 -4.10483591e-02  3.88405565e-03  2.24429611e-02 -4.28278744e-02
  5.19928038e-02  6.50256053e-02  3.34866182e-03 -1.58981904e-02
  4.03744616e-02  2.45870817e-02  9.94084105e-02 -1.44016268e-02
 -3.35513763e-02 -4.36219051e-02  1.26751754e-02 -1.90162454e-02
 -1.21940579e-02 -5.07825101e-03 -4.56996746e-02  8.23544711e-02
  8.25687405e-03 -1.47111649e-02  6.32659122e-02  5.59349498e-03
 -4.42193933e-02  6.87088668e-02  2.63813492e-02 -6.49421941e-03
  4.91083413e-03 -6.46663606e-02  7.79275130e-03  6.33470491e-02
 -9.76064950e-02 -4.50626984e-02  7.04015419e-02 -8.87917578e-02
  1.59183871e-02  8.23889207e-03  5.18338196e-03 -1.25267860e-02
 -7.02238604e-02 -8.14481527e-02 -4.55905348e-02 -4.22284286e-03
  6.55812547e-02  3.52355428e-02 -5.65224700e-02  1.62462872e-02
  8.49942639e-02  1.48022790e-02 -5.41712753e-02 -2.61169858e-02
 -1.73736475e-02 -1.52384304e-02  4.58407663e-02 -1.43898269e-02
 -5.07338718e-03  2.17979378e-03 -1.47940917e-02  1.57245360e-02
  2.84761027e-03  2.69368514e-02 -5.04159788e-03  3.12204752e-02
  1.82856750e-02 -1.36604637e-03  1.33960042e-02 -3.84934759e-03
 -8.76175705e-03 -4.46394412e-03  4.61681932e-02  2.88082138e-02
  3.86925321e-03 -3.96820121e-02  4.15176526e-02 -4.95698303e-03
 -9.68805607e-03 -1.51115488e-02  7.14779366e-03  1.93590373e-02
  4.52374220e-02  1.53380204e-02  2.29385104e-02  1.97977778e-02
 -1.39972968e-02  5.67325316e-02  1.86958518e-02 -2.24912707e-02
 -3.44175883e-02  1.41034806e-02  9.82084218e-03  2.82654562e-03
 -8.58534221e-03  5.70241325e-02 -2.93882452e-02 -1.47924563e-02
  8.28506425e-02 -6.37456402e-02  3.99223790e-02 -5.08454768e-03
 -2.93860100e-02 -6.33790903e-03 -4.39617075e-02 -5.26992157e-02
  3.46316658e-02 -7.33743981e-03  5.27791530e-02  3.36465193e-03
 -2.46813148e-02  1.46336770e-02 -4.03025094e-03 -1.67022981e-02
  2.10111737e-02  8.09876174e-02  1.46745536e-02 -2.49483474e-02
 -2.64615770e-02  4.85911407e-02 -2.31199432e-02 -1.26552284e-02
 -2.57224422e-02  5.83577044e-02  3.69857587e-02  1.54351210e-02
  2.07940373e-03 -1.11229243e-02  6.72302768e-02 -6.29064739e-02
 -1.41758369e-02 -8.55601765e-03 -3.89974285e-03 -4.53108214e-02
  1.69943739e-02  3.28862928e-02  1.13119418e-02  1.49647361e-02
 -3.73687409e-02  3.56784835e-02 -4.59801406e-03 -5.74920916e-33
 -2.34687235e-02  1.60286184e-02 -5.81215974e-03  1.86393764e-02
 -2.24590744e-03  2.77430955e-02  1.07786031e-02 -4.51207384e-02
 -4.71194685e-02 -6.32967576e-02 -4.06253822e-02  2.78047677e-02
  2.07499154e-02  2.82845236e-02  7.97116458e-02 -3.02814599e-02
 -1.56065228e-03 -1.31211383e-02 -1.49928667e-02 -6.79331869e-02
 -4.39267270e-02 -2.35448126e-02  5.81507199e-02  7.11680576e-02
  4.02906574e-02 -3.06786806e-03 -3.22067849e-02 -2.55831182e-02
  3.29342410e-02 -3.42731141e-02 -1.58931278e-02 -4.21111882e-02
 -8.26440286e-03  2.65157763e-02  3.63897458e-02 -1.16519751e-02
 -1.73750538e-02 -4.11462672e-02 -2.29319148e-02 -8.07826128e-03
 -3.23060341e-02 -8.53838697e-02  1.80422124e-02 -3.43144219e-03
 -2.76913866e-02 -6.65398464e-02 -3.84971835e-02  1.37887858e-02
 -1.02757765e-02 -2.06166655e-02 -5.00486381e-02  2.50099343e-03
 -2.14729197e-02  8.19280967e-02  1.59343763e-03  9.01989490e-02
 -7.37343435e-05 -5.08620627e-02 -6.17415421e-02 -3.28918286e-02
  4.93047247e-03  2.93890219e-02 -3.37133440e-03  7.20363343e-03
 -1.47646572e-02 -3.44405472e-02  1.45997303e-02  2.30618361e-02
 -3.36287022e-02 -2.41753049e-02  1.78809706e-02  2.91803237e-02
 -4.79413010e-02 -2.96571385e-02 -3.36401574e-02 -2.85531525e-02
  2.62178201e-02  4.59550284e-02  7.52834901e-02  9.06678289e-02
  1.71635654e-02  6.58021402e-03 -6.23257738e-03 -8.72184336e-03
  2.17550732e-02 -6.51669949e-02 -2.26352308e-02  6.31872937e-02
  1.51840830e-02  2.48730257e-02  3.53352353e-02  9.37495530e-02
 -3.79554890e-02  3.85889560e-02  6.40206859e-02 -1.54714854e-02
  3.23151276e-02  5.33716660e-03  1.42641747e-02  3.83189246e-02
 -1.90916075e-03  1.41864428e-02 -7.90668372e-03  5.86922318e-02
 -5.69159025e-03  1.66937597e-02 -2.06741272e-03 -4.65044565e-02
 -2.24674027e-02  2.19275840e-02  4.09591645e-02  7.47283641e-03
  4.38157991e-02  9.26072709e-03 -1.92733184e-02 -2.96862256e-02
 -6.95971772e-03 -9.08823088e-02  6.93377107e-03 -3.27268429e-02
  3.33003961e-02  3.79671492e-02 -1.19055491e-02 -1.25798527e-02
 -1.50958980e-02 -1.36980200e-02  4.97886306e-03 -8.20910037e-02
  5.81462048e-02  1.49313621e-02  1.47161763e-02 -3.16019589e-03
  2.53499962e-07 -2.88359076e-02  4.26582154e-03 -5.30604413e-03
 -1.59550123e-02 -3.67549919e-02 -3.03239841e-02 -1.16516426e-02
 -8.62158928e-03 -5.62866330e-02  6.16057590e-02  2.88219377e-02
 -6.03903979e-02  2.24431343e-02 -1.40654482e-02  1.94656639e-03
 -3.43482234e-02 -2.97498833e-02 -1.82629302e-02 -6.99920654e-02
 -2.75365338e-02 -2.86098700e-02  3.98330837e-02  7.59426272e-03
 -2.07890924e-02 -9.03887674e-03  9.30539798e-03  6.46289717e-03
 -6.70064315e-02  5.65202581e-03  1.46756582e-02  5.04701361e-02
 -3.79962176e-02  4.78040799e-03  4.27862890e-02 -2.24190112e-02
 -4.74688932e-02  2.18163673e-02  4.87219095e-02  3.44913863e-02
  2.35924870e-02  2.40701204e-03 -3.23044434e-02 -4.04796675e-02
 -3.69529724e-02  3.16650644e-02  8.54531527e-02 -1.55629246e-02
  4.94097248e-02 -1.07695898e-02  3.04719284e-02  2.20963489e-02
  1.77501459e-02  4.76255780e-03  1.11472057e-02  2.27800068e-02
 -3.36903259e-02  6.66202977e-04 -1.03887264e-02  9.05481651e-02
  1.70735456e-02 -6.00373186e-02  4.71603125e-02 -1.90801304e-02
  7.73462132e-02  4.49003018e-02 -4.81777489e-02  1.55232633e-02
  2.26144680e-34 -9.67982691e-03 -7.11367130e-02 -1.89043935e-02
 -1.82411857e-02  6.86918348e-02 -1.36147952e-03 -1.37008587e-02
  3.33521217e-02  5.14369532e-02 -7.55445734e-02 -1.37493489e-02]"
